entry,at,order
"""Binkputer @ iNHBFVRnIS"" folds",2026-09-20T03:54:04.647Z,178987644464700
"""jahan 2 @ iacG4hF18c"" posts a big blind of 0.50",2026-09-20T03:54:03.096Z,178987644309606
"""Dihctor Wemb @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-20T03:54:03.096Z,178987644309605
"Player stacks: #2 ""jahan 2 @ iacG4hF18c"" (184.51) | #3 ""Binkputer @ iNHBFVRnIS"" (160.62) | #4 ""Dihctor Wemb @ GO72Iwd2XL"" (454.84)",2026-09-20T03:54:03.096Z,178987644309601
"-- starting hand #587 (id: j7gkvgydo9d7)  No Limit Texas Hold'em (dealer: ""Binkputer @ iNHBFVRnIS"") --",2026-09-20T03:54:03.096Z,178987644309600
"-- ending hand #586 --",2026-09-20T03:53:57.079Z,178987643707902
"""Dihctor Wemb @ GO72Iwd2XL"" collected 1.50 from pot",2026-09-20T03:53:57.079Z,178987643707901
"Uncalled bet of 1.50 returned to ""Dihctor Wemb @ GO72Iwd2XL""",2026-09-20T03:53:57.079Z,178987643707900
"""Binkputer @ iNHBFVRnIS"" folds",2026-09-20T03:53:56.231Z,178987643623100
"""jahan 2 @ iacG4hF18c"" folds",2026-09-20T03:53:55.281Z,178987643528100
"""Dihctor Wemb @ GO72Iwd2XL"" bets 1.50",2026-09-20T03:53:54.157Z,178987643415700
"""Binkputer @ iNHBFVRnIS"" checks",2026-09-20T03:53:52.088Z,178987643208800
"Turn: 4♣, 6♠, 7♥ [8♦]",2026-09-20T03:53:50.587Z,178987643058700
"""jahan 2 @ iacG4hF18c"" checks",2026-09-20T03:53:49.707Z,178987642970700
"""Dihctor Wemb @ GO72Iwd2XL"" checks",2026-09-20T03:53:48.823Z,178987642882300
"""Binkputer @ iNHBFVRnIS"" checks",2026-09-20T03:53:47.350Z,178987642735000
"Flop:  [4♣, 6♠, 7♥]",2026-09-20T03:53:44.674Z,178987642467400
"""Dihctor Wemb @ GO72Iwd2XL"" checks",2026-09-20T03:53:43.832Z,178987642383200
"""Binkputer @ iNHBFVRnIS"" calls 0.50",2026-09-20T03:53:42.923Z,178987642292300
"""jahan 2 @ iacG4hF18c"" calls 0.50",2026-09-20T03:53:41.266Z,178987642126600
"""Dihctor Wemb @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-20T03:53:39.870Z,178987641987006
"""Binkputer @ iNHBFVRnIS"" posts a small blind of 0.25",2026-09-20T03:53:39.870Z,178987641987005
"Player stacks: #2 ""jahan 2 @ iacG4hF18c"" (185.01) | #3 ""Binkputer @ iNHBFVRnIS"" (161.12) | #4 ""Dihctor Wemb @ GO72Iwd2XL"" (453.84)",2026-09-20T03:53:39.870Z,178987641987001
"-- starting hand #586 (id: 3cxgepswwnlx)  No Limit Texas Hold'em (dealer: ""jahan 2 @ iacG4hF18c"") --",2026-09-20T03:53:39.870Z,178987641987000
"""Binkputer @ iNHBFVRnIS"" shows a Q♠, 2♣.",2026-09-20T03:53:35.549Z,178987641554900
"-- ending hand #585 --",2026-09-20T03:53:33.267Z,178987641326702
"""Binkputer @ iNHBFVRnIS"" collected 0.50 from pot",2026-09-20T03:53:33.267Z,178987641326701
"Uncalled bet of 0.25 returned to ""Binkputer @ iNHBFVRnIS""",2026-09-20T03:53:33.267Z,178987641326700
"""jahan 2 @ iacG4hF18c"" folds",2026-09-20T03:53:32.401Z,178987641240100
"""Dihctor Wemb @ GO72Iwd2XL"" folds",2026-09-20T03:53:30.553Z,178987641055300
"""Binkputer @ iNHBFVRnIS"" posts a big blind of 0.50",2026-09-20T03:53:28.899Z,178987640889906
"""jahan 2 @ iacG4hF18c"" posts a small blind of 0.25",2026-09-20T03:53:28.899Z,178987640889905
"Player stacks: #2 ""jahan 2 @ iacG4hF18c"" (185.26) | #3 ""Binkputer @ iNHBFVRnIS"" (160.87) | #4 ""Dihctor Wemb @ GO72Iwd2XL"" (453.84)",2026-09-20T03:53:28.899Z,178987640889901
"-- starting hand #585 (id: 1inuk4wngeai)  No Limit Texas Hold'em (dealer: ""Dihctor Wemb @ GO72Iwd2XL"") --",2026-09-20T03:53:28.899Z,178987640889900
"-- ending hand #584 --",2026-09-20T03:53:22.973Z,178987640297302
"""Dihctor Wemb @ GO72Iwd2XL"" collected 1.00 from pot",2026-09-20T03:53:22.973Z,178987640297301
"Uncalled bet of 1.50 returned to ""Dihctor Wemb @ GO72Iwd2XL""",2026-09-20T03:53:22.973Z,178987640297300
"""jahan 2 @ iacG4hF18c"" folds",2026-09-20T03:53:22.130Z,178987640213000
"""Dihctor Wemb @ GO72Iwd2XL"" raises to 2.00",2026-09-20T03:53:19.415Z,178987639941500
"""Binkputer @ iNHBFVRnIS"" folds",2026-09-20T03:53:16.614Z,178987639661400
"""jahan 2 @ iacG4hF18c"" posts a big blind of 0.50",2026-09-20T03:53:14.717Z,178987639471706
"""Dihctor Wemb @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-20T03:53:14.717Z,178987639471705
