entry,at,order
"""Dihh @ GO72Iwd2XL"" raises to 8.00",2026-09-23T04:23:14.022Z,179013739402200
"""24242424242424 @ DRSv3IR7B7"" raises to 2.50",2026-09-23T04:23:07.681Z,179013738768100
"""Dihh @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-23T04:23:04.999Z,179013738499905
"""24242424242424 @ DRSv3IR7B7"" posts a small blind of 0.25",2026-09-23T04:23:04.999Z,179013738499904
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (185.64) | #6 ""24242424242424 @ DRSv3IR7B7"" (1095.64)",2026-09-23T04:23:04.999Z,179013738499901
"-- starting hand #1028 (id: vmiwkfpdartt)  No Limit Texas Hold'em (dealer: ""24242424242424 @ DRSv3IR7B7"") --",2026-09-23T04:23:04.999Z,179013738499900
"-- ending hand #1027 --",2026-09-23T04:22:59.061Z,179013737906102
"""24242424242424 @ DRSv3IR7B7"" collected 0.50 from pot",2026-09-23T04:22:59.061Z,179013737906101
"Uncalled bet of 0.25 returned to ""24242424242424 @ DRSv3IR7B7""",2026-09-23T04:22:59.061Z,179013737906100
"""Dihh @ GO72Iwd2XL"" folds",2026-09-23T04:22:58.204Z,179013737820400
"""24242424242424 @ DRSv3IR7B7"" posts a big blind of 0.50",2026-09-23T04:22:56.731Z,179013737673105
"""Dihh @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-23T04:22:56.731Z,179013737673104
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (185.89) | #6 ""24242424242424 @ DRSv3IR7B7"" (1095.39)",2026-09-23T04:22:56.731Z,179013737673101
"-- starting hand #1027 (id: bcva4pgsbd6z)  No Limit Texas Hold'em (dealer: ""Dihh @ GO72Iwd2XL"") --",2026-09-23T04:22:56.731Z,179013737673100
"""24242424242424 @ DRSv3IR7B7"" shows a J♦.",2026-09-23T04:22:50.846Z,179013737084600
"-- ending hand #1026 --",2026-09-23T04:22:50.104Z,179013737010402
"""24242424242424 @ DRSv3IR7B7"" collected 1.00 from pot",2026-09-23T04:22:50.104Z,179013737010401
"Uncalled bet of 0.50 returned to ""24242424242424 @ DRSv3IR7B7""",2026-09-23T04:22:50.104Z,179013737010400
"""Dihh @ GO72Iwd2XL"" folds",2026-09-23T04:22:49.285Z,179013736928500
"""24242424242424 @ DRSv3IR7B7"" bets 0.50",2026-09-23T04:22:47.875Z,179013736787500
"""Dihh @ GO72Iwd2XL"" checks",2026-09-23T04:22:46.477Z,179013736647700
