entry,at,order
"""Victor W @ GO72Iwd2XL"" calls 30.00",2026-09-21T03:00:36.924Z,178995963692400
"""Cam (tiny?) @ eWUSzBpS1d"" raises to 30.00",2026-09-21T03:00:10.162Z,178995961016200
"""Victor W @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-21T02:59:55.541Z,178995959554105
"""Cam (tiny?) @ eWUSzBpS1d"" posts a small blind of 0.25",2026-09-21T02:59:55.541Z,178995959554104
"Your hand is 8♦, 9♣",2026-09-21T02:59:55.541Z,178995959554103
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (365.28) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (114.50)",2026-09-21T02:59:55.541Z,178995959554101
"-- starting hand #404 (id: zauptid8qa0y)  No Limit Texas Hold'em (dealer: ""Cam (tiny?) @ eWUSzBpS1d"") --",2026-09-21T02:59:55.541Z,178995959554100
"""Cam (tiny?) @ eWUSzBpS1d"" shows a 4♣.",2026-09-21T02:59:49.732Z,178995958973200
"""Cam (tiny?) @ eWUSzBpS1d"" shows a 9♦.",2026-09-21T02:59:49.675Z,178995958967500
"Undealt cards:  [Q♥, 2♠, 6♠, 7♦, 5♥]",2026-09-21T02:59:49.305Z,178995958930500
"""Victor W @ GO72Iwd2XL"" shows a 9♥, 3♥.",2026-09-21T02:59:49.157Z,178995958915700
"-- ending hand #403 --",2026-09-21T02:59:48.182Z,178995958818202
"""Cam (tiny?) @ eWUSzBpS1d"" collected 0.50 from pot",2026-09-21T02:59:48.182Z,178995958818201
"Uncalled bet of 0.25 returned to ""Cam (tiny?) @ eWUSzBpS1d""",2026-09-21T02:59:48.182Z,178995958818200
"""Victor W @ GO72Iwd2XL"" folds",2026-09-21T02:59:47.325Z,178995958732500
"""Cam (tiny?) @ eWUSzBpS1d"" posts a big blind of 0.50",2026-09-21T02:59:41.299Z,178995958129905
"""Victor W @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-21T02:59:41.299Z,178995958129904
"Your hand is 9♦, 4♣",2026-09-21T02:59:41.299Z,178995958129903
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (365.53) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (114.25)",2026-09-21T02:59:41.299Z,178995958129901
"-- starting hand #403 (id: rwvu93jmbi6e)  No Limit Texas Hold'em (dealer: ""Victor W @ GO72Iwd2XL"") --",2026-09-21T02:59:41.299Z,178995958129900
"""Victor W @ GO72Iwd2XL"" shows a 7♦, 2♣.",2026-09-21T02:59:36.775Z,178995957677500
"""Cam (tiny?) @ eWUSzBpS1d"" shows a 10♥.",2026-09-21T02:59:35.071Z,178995957507100
"""Cam (tiny?) @ eWUSzBpS1d"" shows a J♦.",2026-09-21T02:59:35.008Z,178995957500800
"Undealt cards:  [9♦, 8♥, 5♣, Q♥, 3♣]",2026-09-21T02:59:34.467Z,178995957446700
"-- ending hand #402 --",2026-09-21T02:59:33.959Z,178995957395902
"""Cam (tiny?) @ eWUSzBpS1d"" collected 1.00 from pot",2026-09-21T02:59:33.959Z,178995957395901
"Uncalled bet of 19.50 returned to ""Cam (tiny?) @ eWUSzBpS1d""",2026-09-21T02:59:33.959Z,178995957395900
"""Victor W @ GO72Iwd2XL"" folds",2026-09-21T02:59:33.145Z,178995957314500
"""Cam (tiny?) @ eWUSzBpS1d"" raises to 20.00",2026-09-21T02:59:32.260Z,178995957226000
"""Victor W @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-21T02:59:27.052Z,178995956705206
"""Cam (tiny?) @ eWUSzBpS1d"" posts a small blind of 0.25",2026-09-21T02:59:27.052Z,178995956705205
"Your hand is J♦, 10♥",2026-09-21T02:59:27.052Z,178995956705204
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (366.03) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (113.75)",2026-09-21T02:59:27.052Z,178995956705202
"-- starting hand #402 (id: qhyrkgnv8kgl)  No Limit Texas Hold'em (dealer: ""Cam (tiny?) @ eWUSzBpS1d"") --",2026-09-21T02:59:27.052Z,178995956705201
"The player ""jahan @ iacG4hF18c"" stand up with the stack of 109.21.",2026-09-21T02:59:27.052Z,178995956705200
"""Cam (tiny?) @ eWUSzBpS1d"" shows a Q♦.",2026-09-21T02:59:21.557Z,178995956155700
"""Cam (tiny?) @ eWUSzBpS1d"" shows a 7♦.",2026-09-21T02:59:21.424Z,178995956142400
"Undealt cards:  [6♥, 10♠, A♣, J♣, K♦]",2026-09-21T02:59:21.161Z,178995956116100
"-- ending hand #401 --",2026-09-21T02:59:20.441Z,178995956044102
"""Cam (tiny?) @ eWUSzBpS1d"" collected 0.50 from pot",2026-09-21T02:59:20.441Z,178995956044101
"Uncalled bet of 0.25 returned to ""Cam (tiny?) @ eWUSzBpS1d""",2026-09-21T02:59:20.441Z,178995956044100
"""jahan @ iacG4hF18c"" folds",2026-09-21T02:59:19.596Z,178995955959600
"""Victor W @ GO72Iwd2XL"" folds",2026-09-21T02:59:18.725Z,178995955872500
"""Cam (tiny?) @ eWUSzBpS1d"" posts a big blind of 0.50",2026-09-21T02:59:16.684Z,178995955668406
"""jahan @ iacG4hF18c"" posts a small blind of 0.25",2026-09-21T02:59:16.684Z,178995955668405
"Your hand is 7♦, Q♦",2026-09-21T02:59:16.684Z,178995955668404
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (366.03) | #3 ""jahan @ iacG4hF18c"" (109.46) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (113.50)",2026-09-21T02:59:16.684Z,178995955668401
"-- starting hand #401 (id: q9qxul0dtjrm)  No Limit Texas Hold'em (dealer: ""Victor W @ GO72Iwd2XL"") --",2026-09-21T02:59:16.684Z,178995955668400
"""jahan @ iacG4hF18c"" shows a 9♥, 5♠.",2026-09-21T02:59:13.406Z,178995955340600
"Undealt cards: 10♣, 3♠, 4♣ [K♦, 3♣]",2026-09-21T02:59:10.422Z,178995955042200
"""Victor W @ GO72Iwd2XL"" shows a K♣, 9♠.",2026-09-21T02:59:09.857Z,178995954985700
"-- ending hand #400 --",2026-09-21T02:59:09.364Z,178995954936401
"""jahan @ iacG4hF18c"" collected 53.58 from pot",2026-09-21T02:59:09.364Z,178995954936400
"""Victor W @ GO72Iwd2XL"" folds",2026-09-21T02:59:08.541Z,178995954854100
"Flop:  [10♣, 3♠, 4♣]",2026-09-21T02:59:06.474Z,178995954647400
"""Victor W @ GO72Iwd2XL"" calls 26.79",2026-09-21T02:59:05.660Z,178995954566000
"""jahan @ iacG4hF18c"" raises to 26.79",2026-09-21T02:58:25.388Z,178995950538800
"""Victor W @ GO72Iwd2XL"" calls 0.50",2026-09-21T02:58:05.756Z,178995948575600
"""Cam (tiny?) @ eWUSzBpS1d"" folds",2026-09-21T02:57:57.324Z,178995947732400
"""jahan @ iacG4hF18c"" posts a big blind of 0.50",2026-09-21T02:57:55.774Z,178995947577407
"""Victor W @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-21T02:57:55.774Z,178995947577406
"Your hand is 10♥, 2♦",2026-09-21T02:57:55.774Z,178995947577405
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (392.82) | #3 ""jahan @ iacG4hF18c"" (82.67) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (113.50)",2026-09-21T02:57:55.774Z,178995947577402
"-- starting hand #400 (id: kjwnwcnwujpq)  No Limit Texas Hold'em (dead button) --",2026-09-21T02:57:55.774Z,178995947577401
"The player ""Rayan @ nhXZL_Cydv"" quits the game with a stack of 0.00.",2026-09-21T02:57:55.774Z,178995947577400
"Asking to busted players the rebuy decision.",2026-09-21T02:57:54.329Z,178995947432900
"""jahan @ iacG4hF18c"" shows a K♠, Q♠.",2026-09-21T02:57:51.761Z,178995947176100
"""Cam (tiny?) @ eWUSzBpS1d"" shows a 10♥.",2026-09-21T02:57:50.085Z,178995947008500
"-- ending hand #399 --",2026-09-21T02:57:49.914Z,178995946991403
"""Victor W @ GO72Iwd2XL"" collected 18.49 from pot with Two Pair, A's & 10's (combination: K♣, 10♠, 10♦, A♥, A♣)",2026-09-21T02:57:49.914Z,178995946991402
"""Victor W @ GO72Iwd2XL"" shows a A♥, 2♠.",2026-09-21T02:57:49.914Z,178995946991401
"""Rayan @ nhXZL_Cydv"" shows a K♥, 9♠.",2026-09-21T02:57:49.914Z,178995946991400
"""jahan @ iacG4hF18c"" checks",2026-09-21T02:57:49.100Z,178995946910000
"""Victor W @ GO72Iwd2XL"" checks",2026-09-21T02:57:48.032Z,178995946803200
"River: 4♣, K♣, A♣, 10♠ [10♦]",2026-09-21T02:57:47.276Z,178995946727600
"""jahan @ iacG4hF18c"" checks",2026-09-21T02:57:46.463Z,178995946646300
"""Victor W @ GO72Iwd2XL"" checks",2026-09-21T02:57:45.617Z,178995946561700
"Turn: 4♣, K♣, A♣ [10♠]",2026-09-21T02:57:45.547Z,178995946554700
"""jahan @ iacG4hF18c"" checks",2026-09-21T02:57:44.735Z,178995946473500
